province,commodity,year,min_price,max_price,avg_price,median_price,count,is_predicted
KEPULAUAN BANGKA BELITUNG,Red Cayenne Pepper,2025,46436.66666666651,76253.33333333582,64831.55529432278,61345.000000001164,0,True
KEPULAUAN BANGKA BELITUNG,Red Cayenne Pepper,2026,47791.66666666651,50133.33333333582,61640.638693616726,48962.500000001164,0,True
KEPULAUAN BANGKA BELITUNG,Shallots,2025,23480.0,68963.33333333349,40875.67368236347,46221.666666666744,0,True
KEPULAUAN BANGKA BELITUNG,Shallots,2026,21630.0,70343.33333333349,41368.162896530586,45986.666666666744,0,True
KEPULAUAN BANGKA BELITUNG,Simple Packaged Cooking Oil,2025,16093.333333333256,16093.333333333256,16093.333333333256,16093.333333333256,0,True
KEPULAUAN BANGKA BELITUNG,Simple Packaged Cooking Oil,2026,16693.333333333256,16693.333333333256,16693.333333333256,16693.333333333256,0,True
KEPULAUAN RIAU,Broiler Chicken Meat,2025,38673.33333333337,43110.0,41339.851010184735,40891.666666666686,0,True
KEPULAUAN RIAU,Broiler Chicken Meat,2026,39148.33333333337,42970.0,41681.093205552315,41059.166666666686,0,True
KEPULAUAN RIAU,Bulk Cooking Oil,2025,14183.333333333372,16096.666666666744,14899.983221208677,15140.000000000058,0,True
KEPULAUAN RIAU,Bulk Cooking Oil,2026,14673.333333333372,15536.666666666744,15203.127179646748,15105.000000000058,0,True
KEPULAUAN RIAU,Bulk Wheat Flour,2025,10050.0,11733.333333333343,10574.55091788224,10891.666666666672,0,True
KEPULAUAN RIAU,Bulk Wheat Flour,2026,10235.0,11633.333333333343,10377.87843270821,10934.166666666672,0,True
KEPULAUAN RIAU,Chicken Eggs,2025,33973.33333333302,34980.0,34020.01862877328,34476.66666666651,0,True
KEPULAUAN RIAU,Chicken Eggs,2026,37238.33333333302,37238.33333333302,37238.33333333302,37238.33333333302,0,True
KEPULAUAN RIAU,Consumption Sugar,2025,17173.33333333349,19456.66666666651,18123.587700595148,18315.0,0,True
KEPULAUAN RIAU,Consumption Sugar,2026,19048.33333333349,20946.66666666651,19669.66507555358,19997.5,0,True
KEPULAUAN RIAU,Curly Red Chili,2025,44370.0,96103.33333333302,65370.733704306214,70236.66666666651,0,True
KEPULAUAN RIAU,Curly Red Chili,2026,46465.0,92748.33333333302,65455.22094834785,69606.66666666651,0,True
KEPULAUAN RIAU,Garlic,2025,35780.0,42913.33333333302,38707.47597775515,39346.66666666651,0,True
KEPULAUAN RIAU,Garlic,2026,40350.0,46233.33333333302,42293.5567095438,43291.66666666651,0,True
KEPULAUAN RIAU,Medium Rice,2025,13370.0,14846.666666666628,14290.411811045138,14108.333333333314,0,True
KEPULAUAN RIAU,Medium Rice,2026,13855.0,15291.666666666628,14819.000990859466,14573.333333333314,0,True
KEPULAUAN RIAU,Premium Rice,2025,15473.333333333256,17600.0,16718.697917371057,16536.666666666628,0,True
KEPULAUAN RIAU,Premium Rice,2026,16213.333333333256,18525.0,17602.550160853192,17369.166666666628,0,True
KEPULAUAN RIAU,Pure Beef,2025,153610.0,174446.6666666665,157290.52893555723,164028.33333333326,0,True
KEPULAUAN RIAU,Pure Beef,2026,160780.0,176201.6666666665,160780.0,168490.83333333326,0,True
KEPULAUAN RIAU,Red Cayenne Pepper,2025,63510.0,76926.66666666791,67855.38604890369,70218.33333333395,0,True
KEPULAUAN RIAU,Red Cayenne Pepper,2026,70380.0,70380.0,70380.0,70380.0,0,True
KEPULAUAN RIAU,Shallots,2025,33680.0,42066.66666666663,37814.464608793845,37873.333333333314,0,True
KEPULAUAN RIAU,Shallots,2026,35695.0,41576.66666666663,38498.08260140894,38635.833333333314,0,True
KEPULAUAN RIAU,Simple Packaged Cooking Oil,2025,16823.333333333256,16823.333333333256,16823.333333333256,16823.333333333256,0,True
KEPULAUAN RIAU,Simple Packaged Cooking Oil,2026,17783.333333333256,17783.333333333256,17783.333333333256,17783.333333333256,0,True
LAMPUNG,Broiler Chicken Meat,2025,33493.33333333349,36150.0,35836.11742654536,34821.666666666744,0,True
LAMPUNG,Broiler Chicken Meat,2026,34728.33333333349,34728.33333333349,36828.333232389065,34728.33333333349,0,True
LAMPUNG,Bulk Cooking Oil,2025,14786.666666666744,14786.666666666744,15188.258276813198,14786.666666666744,0,True
LAMPUNG,Bulk Cooking Oil,2026,15436.666666666744,15436.666666666744,15467.792680980754,15436.666666666744,0,True
LAMPUNG,Bulk Wheat Flour,2025,11500.0,11706.666666666686,11798.73531360086,11603.333333333343,0,True
LAMPUNG,Bulk Wheat Flour,2026,12505.0,12505.0,12511.712593675824,12505.0,0,True
LAMPUNG,Chicken Eggs,2025,29833.333333333023,31350.0,29943.076684952248,30591.66666666651,0,True
LAMPUNG,Chicken Eggs,2026,32583.333333333023,32583.333333333023,32583.333333333023,32583.333333333023,0,True
LAMPUNG,Consumption Sugar,2025,18300.0,20210.0,18812.761818296276,19255.0,0,True
LAMPUNG,Consumption Sugar,2026,20155.0,21840.0,20548.700492335483,20997.5,0,True
LAMPUNG,Curly Red Chili,2025,24056.666666666628,80813.33333333395,47829.470339793246,52435.00000000029,0,True
LAMPUNG,Curly Red Chili,2026,24561.666666666628,75843.33333333395,49773.738463894464,50202.50000000029,0,True
LAMPUNG,Garlic,2025,40436.666666666046,49293.333333333954,44728.86986359954,44865.0,0,True
LAMPUNG,Garlic,2026,47686.666666666046,55013.333333333954,51576.56325609237,51350.0,0,True
LAMPUNG,Medium Rice,2025,14110.0,16586.66666666651,14581.84225655999,15348.333333333256,0,True
LAMPUNG,Medium Rice,2026,15765.0,18441.66666666651,16034.146913141012,17103.333333333256,0,True
LAMPUNG,Premium Rice,2025,15913.333333333489,18240.0,16234.042817133479,17076.666666666744,0,True
LAMPUNG,Premium Rice,2026,17758.33333333349,20210.0,17782.232413682155,18984.166666666744,0,True
LAMPUNG,Pure Beef,2025,135713.33333333302,136280.0,135713.33333333302,135996.6666666665,0,True
LAMPUNG,Pure Beef,2026,139338.33333333302,139338.33333333302,139338.33333333302,139338.33333333302,0,True
LAMPUNG,Red Cayenne Pepper,2025,33400.0,47466.66666666418,44116.289482679684,40433.33333333209,0,True
LAMPUNG,Red Cayenne Pepper,2026,34725.0,34725.0,42555.80007899413,34725.0,0,True
LAMPUNG,Shallots,2025,17406.66666666651,57356.666666666744,32445.200890894863,37381.66666666663,0,True
LAMPUNG,Shallots,2026,16056.666666666511,58181.666666666744,32694.774864429142,37119.16666666663,0,True
LAMPUNG,Simple Packaged Cooking Oil,2025,15830.0,15830.0,15830.0,15830.0,0,True
LAMPUNG,Simple Packaged Cooking Oil,2026,16105.0,16105.0,16105.0,16105.0,0,True
MALUKU,Broiler Chicken Meat,2025,45160.0,52303.333333333256,48632.61767132091,48731.66666666663,0,True
MALUKU,Broiler Chicken Meat,2026,46140.0,52853.333333333256,49067.979372974136,49496.66666666663,0,True
MALUKU,Bulk Cooking Oil,2025,15513.333333333343,17820.0,17421.806546123466,16666.66666666667,0,True
MALUKU,Bulk Cooking Oil,2026,15628.333333333343,16570.0,17455.674573039025,16099.166666666672,0,True
MALUKU,Bulk Wheat Flour,2025,12510.0,14050.0,13077.157554735779,13280.0,0,True
MALUKU,Bulk Wheat Flour,2026,13070.0,14255.0,13346.426291985088,13662.5,0,True
MALUKU,Chicken Eggs,2025,35413.33333333349,43866.66666666651,39585.443357508164,39640.0,0,True
MALUKU,Chicken Eggs,2026,36863.33333333349,45641.66666666651,41342.01892522769,41252.5,0,True
MALUKU,Consumption Sugar,2025,19456.66666666651,23310.0,20700.959698325954,21383.333333333256,0,True
MALUKU,Consumption Sugar,2026,21136.66666666651,25515.0,22480.50836556498,23325.833333333256,0,True
MALUKU,Curly Red Chili,2025,38600.0,81650.0,56888.09764067014,60125.0,0,True
MALUKU,Curly Red Chili,2026,39105.0,82015.0,55958.264082515845,60560.0,0,True
MALUKU,Garlic,2025,45993.333333333954,60633.333333333954,53312.07722632401,53313.333333333954,0,True
MALUKU,Garlic,2026,51418.333333333954,66463.33333333395,58935.18354620971,58940.833333333954,0,True
MALUKU,Medium Rice,2025,14310.0,16183.333333333256,15729.431520008482,15246.666666666628,0,True
MALUKU,Medium Rice,2026,15275.0,16953.333333333256,16817.14821213018,16114.166666666628,0,True
MALUKU,Premium Rice,2025,17716.66666666651,20500.0,19026.342253734823,19108.333333333256,0,True
MALUKU,Premium Rice,2026,19051.66666666651,22305.0,20563.25705958996,20678.333333333256,0,True
MALUKU,Pure Beef,2025,108133.33333333302,128963.33333333337,121305.78735676873,118548.3333333332,0,True
MALUKU,Pure Beef,2026,111423.33333333302,129368.33333333337,123481.35847637709,120395.8333333332,0,True
MALUKU,Red Cayenne Pepper,2025,32626.666666666046,111716.66666666698,58952.07871040329,72171.66666666651,0,True
MALUKU,Red Cayenne Pepper,2026,28046.666666666046,108991.66666666698,50920.24283343367,68519.16666666651,0,True
MALUKU,Shallots,2025,31926.666666666744,47126.666666666046,44006.55901750509,39526.666666666395,0,True
MALUKU,Shallots,2026,31136.666666666744,40326.666666666046,43967.84607116111,35731.666666666395,0,True
MALUKU,Simple Packaged Cooking Oil,2025,18203.333333333256,18203.333333333256,18203.333333333256,18203.333333333256,0,True
MALUKU,Simple Packaged Cooking Oil,2026,17693.333333333256,17693.333333333256,17693.333333333256,17693.333333333256,0,True
MALUKU UTARA,Broiler Chicken Meat,2025,43843.333333333256,51020.0,46318.430398364704,47431.66666666663,0,True
MALUKU UTARA,Broiler Chicken Meat,2026,44403.333333333256,51785.0,46312.23743364105,48094.16666666663,0,True
MALUKU UTARA,Bulk Cooking Oil,2025,13696.666666666628,24666.666666666668,22170.795837159734,19181.66666666665,0,True
MALUKU UTARA,Bulk Cooking Oil,2026,13196.666666666628,24666.666666666668,23296.906948270742,18931.66666666665,0,True
MALUKU UTARA,Bulk Wheat Flour,2025,13343.333333333489,14470.0,13396.138489572098,13906.666666666744,0,True
MALUKU UTARA,Bulk Wheat Flour,2026,14463.333333333489,14995.0,14463.333333333489,14729.166666666744,0,True
MALUKU UTARA,Chicken Eggs,2025,34126.66666666651,37140.0,36629.324039428495,35633.333333333256,0,True
MALUKU UTARA,Chicken Eggs,2026,36096.66666666651,36590.0,38083.53554200521,36343.333333333256,0,True
MALUKU UTARA,Consumption Sugar,2025,20040.0,22226.66666666651,20824.900926955976,21133.333333333256,0,True
MALUKU UTARA,Consumption Sugar,2026,22105.0,24226.66666666651,22687.985163671896,23165.833333333256,0,True
MALUKU UTARA,Curly Red Chili,2025,38250.0,87643.33333333349,55550.985375468736,62946.666666666744,0,True
MALUKU UTARA,Curly Red Chili,2026,38570.0,86583.33333333349,55085.01338773104,62576.666666666744,0,True
MALUKU UTARA,Garlic,2025,49873.33333333302,75763.33333333209,63971.24857239984,62818.33333333256,0,True
MALUKU UTARA,Garlic,2026,54013.33333333302,85623.33333333209,71352.97529178858,69818.33333333256,0,True
MALUKU UTARA,Medium Rice,2025,15600.0,18086.66666666651,16928.409573298413,16843.333333333256,0,True
MALUKU UTARA,Medium Rice,2026,16745.0,19706.66666666651,18350.90274239378,18225.833333333256,0,True
MALUKU UTARA,Premium Rice,2025,17910.0,20660.0,19653.90796534624,19285.0,0,True
MALUKU UTARA,Premium Rice,2026,19475.0,22690.0,21563.24048045231,21082.5,0,True
MALUKU UTARA,Pure Beef,2025,131366.66666666698,144480.0,136318.36368601117,137923.3333333335,0,True
MALUKU UTARA,Pure Beef,2026,135331.66666666698,147755.0,139566.8239001576,141543.3333333335,0,True
MALUKU UTARA,Red Cayenne Pepper,2025,36256.666666666046,142676.66666666605,68558.39984849561,89466.66666666605,0,True
MALUKU UTARA,Red Cayenne Pepper,2026,29086.666666666046,150576.66666666605,66409.49551448133,89831.66666666605,0,True
MALUKU UTARA,Shallots,2025,41386.66666666663,54226.66666666791,54824.36582020996,47806.66666666727,0,True
MALUKU UTARA,Shallots,2026,41811.66666666663,45856.66666666791,56121.64512090292,43834.16666666727,0,True
MALUKU UTARA,Simple Packaged Cooking Oil,2025,20770.0,21926.66666666651,20770.0,21348.333333333256,0,True
MALUKU UTARA,Simple Packaged Cooking Oil,2026,21320.0,21320.0,21320.0,21320.0,0,True
NUSA TENGGARA BARAT,Broiler Chicken Meat,2025,35343.33333333349,43026.66666666651,40369.03046275466,39185.0,0,True
NUSA TENGGARA BARAT,Broiler Chicken Meat,2026,34153.33333333349,41186.66666666651,39445.7200842225,37670.0,0,True
NUSA TENGGARA BARAT,Bulk Cooking Oil,2025,16543.333333333256,16543.333333333256,16905.92383107089,16543.333333333256,0,True
NUSA TENGGARA BARAT,Bulk Cooking Oil,2026,17208.333333333256,17208.333333333256,17208.333333333256,17208.333333333256,0,True
NUSA TENGGARA BARAT,Bulk Wheat Flour,2025,10236.666666666744,10693.333333333372,10236.666666666744,10465.000000000058,0,True
NUSA TENGGARA BARAT,Bulk Wheat Flour,2026,10886.666666666744,10886.666666666744,10886.666666666744,10886.666666666744,0,True
NUSA TENGGARA BARAT,Chicken Eggs,2025,33480.0,37010.0,34801.17467879504,35245.0,0,True
NUSA TENGGARA BARAT,Chicken Eggs,2026,36860.0,38665.0,37219.614067012444,37762.5,0,True
NUSA TENGGARA BARAT,Consumption Sugar,2025,18536.66666666651,22130.0,19355.28119102586,20333.333333333256,0,True
NUSA TENGGARA BARAT,Consumption Sugar,2026,20346.66666666651,24305.0,21064.13704227889,22325.833333333256,0,True
NUSA TENGGARA BARAT,Curly Red Chili,2025,23336.666666666657,71260.0,51477.18681383692,47298.33333333333,0,True
NUSA TENGGARA BARAT,Curly Red Chili,2026,23476.666666666657,70780.0,56528.83944845572,47128.33333333333,0,True
NUSA TENGGARA BARAT,Garlic,2025,41166.666666666046,59876.66666666791,46800.828345282,50521.66666666698,0,True
NUSA TENGGARA BARAT,Garlic,2026,48101.666666666046,69306.66666666791,53725.01557870954,58704.16666666698,0,True
NUSA TENGGARA BARAT,Medium Rice,2025,13600.0,17023.333333333023,14619.058542310726,15311.666666666511,0,True
NUSA TENGGARA BARAT,Medium Rice,2026,15125.0,19223.333333333023,16254.954945811536,17174.16666666651,0,True
NUSA TENGGARA BARAT,Premium Rice,2025,15683.333333333489,20366.666666666977,17275.57443474792,18025.000000000233,0,True
NUSA TENGGARA BARAT,Premium Rice,2026,17648.33333333349,23266.666666666977,19431.19110437669,20457.500000000233,0,True
NUSA TENGGARA BARAT,Pure Beef,2025,120320.0,122843.33333333302,121477.25293115154,121581.66666666651,0,True
NUSA TENGGARA BARAT,Pure Beef,2026,120320.0,120393.33333333302,121075.68471096316,120356.66666666651,0,True
NUSA TENGGARA BARAT,Red Cayenne Pepper,2025,27766.66666666651,63210.0,45813.44753936899,45488.333333333256,0,True
NUSA TENGGARA BARAT,Red Cayenne Pepper,2026,29616.66666666651,55710.0,45947.915062027576,42663.333333333256,0,True
NUSA TENGGARA BARAT,Shallots,2025,16576.666666666657,44166.66666666651,30119.936174097704,30371.666666666584,0,True
NUSA TENGGARA BARAT,Shallots,2026,16511.666666666657,42471.66666666651,30736.680887088645,29491.666666666584,0,True
NUSA TENGGARA BARAT,Simple Packaged Cooking Oil,2025,18090.0,18090.0,18090.0,18090.0,0,True
NUSA TENGGARA BARAT,Simple Packaged Cooking Oil,2026,18230.0,18230.0,18230.0,18230.0,0,True
NUSA TENGGARA TIMUR,Broiler Chicken Meat,2025,41080.0,44486.66666666651,41855.11659166403,42783.333333333256,0,True
NUSA TENGGARA TIMUR,Broiler Chicken Meat,2026,41875.0,42661.66666666651,41875.0,42268.333333333256,0,True
NUSA TENGGARA TIMUR,Bulk Cooking Oil,2025,16720.0,16720.0,18051.476033501793,16720.0,0,True
NUSA TENGGARA TIMUR,Bulk Cooking Oil,2026,17785.0,17785.0,19001.434589651413,17785.0,0,True
NUSA TENGGARA TIMUR,Bulk Wheat Flour,2025,11230.0,11636.666666666657,11429.851527838095,11433.333333333328,0,True
NUSA TENGGARA TIMUR,Bulk Wheat Flour,2026,11900.0,11900.0,11900.0,11900.0,0,True
NUSA TENGGARA TIMUR,Chicken Eggs,2025,33230.0,33230.0,33230.0,33230.0,0,True
NUSA TENGGARA TIMUR,Chicken Eggs,2026,35515.0,35515.0,35515.0,35515.0,0,True
NUSA TENGGARA TIMUR,Consumption Sugar,2025,18866.66666666651,21373.33333333349,19684.577151751146,20120.0,0,True
NUSA TENGGARA TIMUR,Consumption Sugar,2026,20491.66666666651,23273.33333333349,21330.020014564507,21882.5,0,True
NUSA TENGGARA TIMUR,Curly Red Chili,2025,46056.66666666698,61696.666666666046,53887.014082680456,53876.66666666651,0,True
NUSA TENGGARA TIMUR,Curly Red Chili,2026,49096.66666666698,55451.666666666046,53279.7302491304,52274.16666666651,0,True
NUSA TENGGARA TIMUR,Garlic,2025,43333.333333333954,57490.0,48262.504750734195,50411.66666666698,0,True
NUSA TENGGARA TIMUR,Garlic,2026,48313.333333333954,64590.0,53510.33966814913,56451.66666666698,0,True
NUSA TENGGARA TIMUR,Medium Rice,2025,14130.0,18126.666666666977,15772.864078143612,16128.333333333489,0,True
NUSA TENGGARA TIMUR,Medium Rice,2026,15510.0,20306.666666666977,17449.755162449088,17908.33333333349,0,True
NUSA TENGGARA TIMUR,Premium Rice,2025,16426.66666666651,20056.666666666977,17924.525386333466,18241.666666666744,0,True
NUSA TENGGARA TIMUR,Premium Rice,2026,18011.66666666651,22366.666666666977,19759.03031499451,20189.166666666744,0,True
NUSA TENGGARA TIMUR,Pure Beef,2025,109160.0,120460.0,116134.34824694786,114810.0,0,True
NUSA TENGGARA TIMUR,Pure Beef,2026,109955.0,121305.0,117410.07668543328,115630.0,0,True
NUSA TENGGARA TIMUR,Red Cayenne Pepper,2025,32500.0,79676.66666666698,55979.5896956129,56088.33333333349,0,True
NUSA TENGGARA TIMUR,Red Cayenne Pepper,2026,30815.0,82796.66666666698,57820.83906161273,56805.83333333349,0,True
NUSA TENGGARA TIMUR,Shallots,2025,15006.666666666977,40830.0,31364.976888816804,27918.33333333349,0,True
NUSA TENGGARA TIMUR,Shallots,2026,12286.666666666977,40095.0,31713.16216016875,26190.83333333349,0,True
NUSA TENGGARA TIMUR,Simple Packaged Cooking Oil,2025,18316.666666666657,18316.666666666657,18316.666666666657,18316.666666666657,0,True
NUSA TENGGARA TIMUR,Simple Packaged Cooking Oil,2026,18216.666666666657,18216.666666666657,18216.666666666657,18216.666666666657,0,True
PAPUA,Broiler Chicken Meat,2025,36360.0,51386.66666666698,42462.40100440342,43873.33333333349,0,True
PAPUA,Broiler Chicken Meat,2026,35550.0,53501.66666666698,42561.77377623945,44525.83333333349,0,True
PAPUA,Bulk Cooking Oil,2025,17820.0,22153.33333333349,20350.864222401287,19986.666666666744,0,True
PAPUA,Bulk Cooking Oil,2026,19255.0,24028.33333333349,22370.360545930453,21641.666666666744,0,True
PAPUA,Bulk Wheat Flour,2025,13253.333333333256,16826.66666666651,13790.581516209524,15039.999999999884,0,True
PAPUA,Bulk Wheat Flour,2026,14133.333333333256,18041.66666666651,14357.647135639098,16087.499999999884,0,True
PAPUA,Chicken Eggs,2025,36440.0,48016.66666666698,39395.790752000175,42228.33333333349,0,True
PAPUA,Chicken Eggs,2026,37450.0,51136.66666666698,40625.20875556534,44293.33333333349,0,True
PAPUA,Consumption Sugar,2025,20533.333333333023,24473.333333333023,21459.408574056346,22503.333333333023,0,True
PAPUA,Consumption Sugar,2026,22643.333333333023,26878.333333333023,23343.765971560962,24760.833333333023,0,True
PAPUA,Curly Red Chili,2025,39853.33333333302,132096.66666666418,78772.9287964236,85974.9999999986,0,True
PAPUA,Curly Red Chili,2026,36143.33333333302,148901.66666666418,84417.95486594364,92522.4999999986,0,True
PAPUA,Garlic,2025,55103.333333333954,66683.33333333395,61542.41808903031,60893.333333333954,0,True
PAPUA,Garlic,2026,63028.333333333954,73538.33333333395,69104.01167191751,68283.33333333395,0,True
PAPUA,Medium Rice,2025,14683.333333333256,18336.66666666651,16420.766932011582,16509.999999999884,0,True
PAPUA,Medium Rice,2026,15488.333333333256,19641.66666666651,17511.961339320056,17564.999999999884,0,True
PAPUA,Premium Rice,2025,16993.333333333256,21260.0,19326.390590025578,19126.666666666628,0,True
PAPUA,Premium Rice,2026,17838.333333333256,22930.0,20717.779070417862,20384.166666666628,0,True
PAPUA,Pure Beef,2025,144913.33333333302,157776.6666666665,152389.95304780267,151344.99999999977,0,True
PAPUA,Pure Beef,2026,147548.33333333302,159261.6666666665,155205.4823481599,153404.99999999977,0,True
PAPUA,Red Cayenne Pepper,2025,42756.666666666046,142456.6666666679,82544.81864983437,92606.66666666698,0,True
PAPUA,Red Cayenne Pepper,2026,36416.666666666046,152101.6666666679,82990.9007576775,94259.16666666698,0,True
PAPUA,Shallots,2025,46676.66666666663,60566.666666666046,56122.313338868145,53621.66666666634,0,True
PAPUA,Shallots,2026,46961.66666666663,54831.666666666046,55937.70159644389,50896.66666666634,0,True
PAPUA,Simple Packaged Cooking Oil,2025,20700.0,22356.666666666977,20700.0,21528.33333333349,0,True
PAPUA,Simple Packaged Cooking Oil,2026,21375.0,21375.0,21375.0,21375.0,0,True
PAPUA BARAT,Broiler Chicken Meat,2025,50893.333333333954,60406.66666666698,52224.29977092054,55650.000000000466,0,True
PAPUA BARAT,Broiler Chicken Meat,2026,55298.333333333954,63116.66666666698,55298.333333333954,59207.500000000466,0,True
PAPUA BARAT,Bulk Cooking Oil,2025,13736.666666666628,19053.333333333023,17974.297760973015,16394.999999999825,0,True
PAPUA BARAT,Bulk Cooking Oil,2026,13331.666666666628,16973.333333333023,17909.927474396856,15152.499999999825,0,True
PAPUA BARAT,Bulk Wheat Flour,2025,13653.333333333489,18670.0,14968.353212490212,16161.666666666744,0,True
PAPUA BARAT,Bulk Wheat Flour,2026,14803.333333333489,20615.0,15967.560283197323,17709.166666666744,0,True
PAPUA BARAT,Chicken Eggs,2025,37103.33333333349,58603.333333333954,47102.549298156984,47853.33333333372,0,True
PAPUA BARAT,Chicken Eggs,2026,38788.33333333349,64933.333333333954,51096.91966852732,51860.83333333372,0,True
PAPUA BARAT,Consumption Sugar,2025,18093.33333333349,24456.666666666977,21457.893947081175,21275.000000000233,0,True
PAPUA BARAT,Consumption Sugar,2026,19428.33333333349,26976.666666666977,23480.831657518633,23202.500000000233,0,True
PAPUA BARAT,Curly Red Chili,2025,39456.66666666698,107403.33333333209,67549.57560383156,73429.99999999953,0,True
PAPUA BARAT,Curly Red Chili,2026,37126.66666666698,116323.33333333209,69373.4123041681,76724.99999999953,0,True
PAPUA BARAT,Garlic,2025,49830.0,69446.66666666605,59643.31623695046,59638.33333333302,0,True
PAPUA BARAT,Garlic,2026,54285.0,75731.66666666605,64975.27246590704,65008.33333333302,0,True
PAPUA BARAT,Medium Rice,2025,15083.333333333256,18473.33333333349,16766.010362375528,16778.333333333372,0,True
PAPUA BARAT,Medium Rice,2026,16023.333333333256,19943.33333333349,18006.43797180336,17983.333333333372,0,True
PAPUA BARAT,Premium Rice,2025,17180.0,20196.66666666651,19314.516243100632,18688.333333333256,0,True
PAPUA BARAT,Premium Rice,2026,18100.0,21536.66666666651,20690.686276770663,19818.333333333256,0,True
PAPUA BARAT,Pure Beef,2025,99026.66666666791,153943.33333333302,128138.69483264908,126485.00000000047,0,True
PAPUA BARAT,Pure Beef,2026,89291.66666666791,156488.33333333302,125136.92042187508,122890.00000000047,0,True
PAPUA BARAT,Red Cayenne Pepper,2025,40800.0,134883.3333333321,75054.81576803036,87841.66666666605,0,True
PAPUA BARAT,Red Cayenne Pepper,2026,38385.0,146303.3333333321,75174.6777208923,92344.16666666605,0,True
PAPUA BARAT,Shallots,2025,42366.66666666698,51936.66666666791,53157.25762956822,47151.66666666744,0,True
PAPUA BARAT,Shallots,2026,44821.66666666698,44821.66666666698,52757.65493596543,44821.66666666698,0,True
PAPUA BARAT,Simple Packaged Cooking Oil,2025,21106.66666666651,26106.666666666744,21767.10591454897,23606.666666666628,0,True
PAPUA BARAT,Simple Packaged Cooking Oil,2026,22181.66666666651,25096.666666666744,22181.66666666651,23639.166666666628,0,True
RIAU,Broiler Chicken Meat,2025,26356.666666666686,40256.66666666663,32370.32518364326,33306.66666666666,0,True
RIAU,Broiler Chicken Meat,2026,26516.666666666686,39896.66666666663,32780.03907437541,33206.66666666666,0,True
RIAU,Bulk Cooking Oil,2025,14623.333333333314,14623.333333333314,15659.683622546843,14623.333333333314,0,True
RIAU,Bulk Cooking Oil,2026,14818.333333333314,14818.333333333314,15778.334750615846,14818.333333333314,0,True
RIAU,Bulk Wheat Flour,2025,9460.0,12046.666666666672,11294.11352400112,10753.333333333336,0,True
RIAU,Bulk Wheat Flour,2026,9325.0,12006.666666666672,11367.528034065268,10665.833333333336,0,True
RIAU,Chicken Eggs,2025,28373.333333333023,30066.666666666686,29168.692807486746,29219.999999999854,0,True
RIAU,Chicken Eggs,2026,30723.333333333023,30723.333333333023,30723.333333333023,30723.333333333023,0,True
RIAU,Consumption Sugar,2025,17913.33333333349,21276.666666666977,18856.193596802186,19595.000000000233,0,True
RIAU,Consumption Sugar,2026,19653.33333333349,23401.666666666977,20545.440334249754,21527.500000000233,0,True
RIAU,Curly Red Chili,2025,39000.0,95656.66666666651,57699.929437359795,67328.33333333326,0,True
RIAU,Curly Red Chili,2026,43140.0,93901.66666666651,60399.35876715463,68520.83333333326,0,True
RIAU,Garlic,2025,41886.666666666046,49940.0,45702.97852437012,45913.33333333302,0,True
RIAU,Garlic,2026,49026.666666666046,55600.0,52165.50528836064,52313.33333333302,0,True
RIAU,Medium Rice,2025,12653.333333333372,14453.333333333372,13670.806184028042,13553.333333333372,0,True
RIAU,Medium Rice,2026,13023.333333333372,14738.333333333372,14087.986564474879,13880.833333333372,0,True
RIAU,Premium Rice,2025,15090.0,17043.333333333372,16598.221888922155,16066.666666666686,0,True
RIAU,Premium Rice,2026,15605.0,17543.333333333372,17363.275416902732,16574.166666666686,0,True
RIAU,Pure Beef,2025,146133.33333333302,161816.66666666663,148653.5604075957,153974.99999999983,0,True
RIAU,Pure Beef,2026,149713.33333333302,161561.66666666663,150008.52258410538,155637.49999999983,0,True
RIAU,Red Cayenne Pepper,2025,62160.0,84803.33333333209,70071.61488822661,73481.66666666605,0,True
RIAU,Red Cayenne Pepper,2026,74450.0,74863.33333333209,75393.80361850001,74656.66666666605,0,True
RIAU,Shallots,2025,21373.33333333349,45716.66666666663,36002.62667470635,33545.00000000006,0,True
RIAU,Shallots,2026,20088.33333333349,45306.66666666663,36956.608979506185,32697.50000000006,0,True
RIAU,Simple Packaged Cooking Oil,2025,15043.333333333372,15043.333333333372,15043.333333333372,15043.333333333372,0,True
RIAU,Simple Packaged Cooking Oil,2026,14663.333333333372,14663.333333333372,14663.333333333372,14663.333333333372,0,True
SULAWESI BARAT,Broiler Chicken Meat,2025,27873.333333333343,33113.33333333349,31878.07288360817,30493.333333333416,0,True
SULAWESI BARAT,Broiler Chicken Meat,2026,27803.333333333343,31443.33333333349,32389.43396674574,29623.333333333416,0,True
SULAWESI BARAT,Bulk Cooking Oil,2025,14810.0,14810.0,15068.96430367016,14810.0,0,True
SULAWESI BARAT,Bulk Cooking Oil,2026,15245.0,15245.0,15245.0,15245.0,0,True
SULAWESI BARAT,Bulk Wheat Flour,2025,9846.666666666628,10350.0,9846.666666666628,10098.333333333314,0,True
SULAWESI BARAT,Bulk Wheat Flour,2026,10291.666666666628,10291.666666666628,10291.666666666628,10291.666666666628,0,True
SULAWESI BARAT,Chicken Eggs,2025,30306.666666666977,33520.0,30811.604378185235,31913.33333333349,0,True
SULAWESI BARAT,Chicken Eggs,2026,33701.66666666698,34170.0,33701.66666666698,33935.83333333349,0,True
SULAWESI BARAT,Consumption Sugar,2025,19123.33333333349,22116.66666666651,19607.09478662396,20620.0,0,True
